snapshot_as_of,item_id,item_created_at,baseline_bucket,with_trends_bucket,baseline_score,with_trends_score,risk_delta,bucket_transition,trend_overlap_terms,edge_case_flags,matched_topic_signals
2026-03-02T12:00:00Z,925a1f0c-be67-4618-aeab-cd823681cf19,2016-08-09T02:52:58Z,low,low,9.48,9.48,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,680e1968-cbbd-4b87-aebe-f14b40cf02b8,2026-01-22T20:30:54Z,low,low,7.02,7.02,0.0,low->low,[],[],"[{""topic_names"": [""health_public""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,7e3f7f9b-19fd-4722-b81a-f3a0e9cbbaf5,2019-02-25T01:35:50Z,low,low,15.94,15.94,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,f8074544-8b21-4b7a-81a7-40716679df51,2026-01-21T04:50:25Z,low,low,12.03,12.03,0.0,low->low,[],[],"[{""topic_names"": [""health_public""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,61e05e80-558f-41d1-8efd-1566c01ff931,2020-04-16T17:29:08Z,low,low,17.79,17.79,0.0,low->low,[],[],"[{""topic_names"": [""drugs""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,de2c5684-f670-44a3-af76-808986593fd7,2024-06-01T03:52:08Z,low,low,14.67,14.67,0.0,low->low,[],[],"[{""topic_names"": [""politics""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,afe3c20e-97ac-445d-9b97-3cd85aed78b2,2019-12-04T13:29:04Z,low,low,6.16,6.16,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,5bd306fb-ce97-41b8-9690-a482cb030d65,2015-10-01T22:41:41Z,low,low,8.0,8.0,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,16f37b90-2d5c-41bf-b16b-81c4b5193be7,2019-06-15T14:58:00Z,low,low,11.63,11.63,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,5d97696f-4b01-4aab-9299-8ce53fe21276,2016-03-06T01:43:05Z,low,low,21.91,21.91,0.0,low->low,[],[],"[{""topic_names"": [""drugs""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,81bc0c25-7c10-4d43-8770-a9514c31a1c3,2020-01-29T19:25:18Z,low,low,6.01,6.01,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,134feca3-7846-42a8-8172-97caffc60493,2025-03-13T09:39:56Z,low,low,0.89,0.89,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,992c94bd-0960-45bf-b105-28f486656bbc,2018-06-06T15:25:41Z,low,low,15.66,15.66,0.0,low->low,[],"[""possible_ambiguity""]","[{""topic_names"": [""politics""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,db775f5b-fa34-4e1a-80de-348b6470890a,2017-12-20T06:53:48Z,low,low,8.12,8.12,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,509f1851-8f68-4d42-944e-7854687faf62,2021-09-29T11:30:01Z,low,low,4.34,4.34,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,58c05d08-6a14-4ca7-9af1-2111cd4cbfdf,2025-11-07T14:01:02Z,low,low,5.23,5.23,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,52adf419-b138-42b0-a159-766d567093f3,2022-08-23T06:54:29Z,low,low,3.44,3.44,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,1eb626c5-9af1-4635-84a3-0c82eb3b21a7,2023-01-14T09:58:36Z,low,low,8.05,8.05,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,981db198-9d12-4c8b-9d26-7b56c90f41f2,2015-02-27T14:01:12Z,low,low,17.0,17.0,0.0,low->low,[],[],"[{""topic_names"": [""health_public""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,ecd034bc-0d7a-451f-9e7f-0c7754f3c1d9,2016-08-31T09:12:28Z,low,low,9.42,9.42,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,1052557c-f00f-405a-ba0c-193c575c034b,2017-02-26T15:36:13Z,low,low,8.93,8.93,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,fbbf0e42-b2f7-4cd3-8adc-df6d30bbd4ac,2025-07-23T15:45:09Z,low,low,5.52,5.52,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,8f2f69b5-5266-4604-8805-dcf98aba647f,2022-06-23T11:19:38Z,low,low,11.61,11.61,0.0,low->low,[],[],"[{""topic_names"": [""politics""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,4a2d4a24-c67d-43b9-a86c-fcce81b9e981,2023-04-06T19:07:23Z,low,low,15.82,15.82,0.0,low->low,[],[],"[{""topic_names"": [""politics""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,632f0edb-8958-4167-b138-cce554b9eab9,2022-06-15T08:36:24Z,low,low,3.63,3.63,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,a22e9fef-615f-40bb-b6c7-c8740ffb36dd,2025-11-26T22:58:26Z,low,low,0.0,0.0,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,2fa5a29b-21f9-48b8-a868-2b050669883c,2019-04-17T13:27:25Z,low,low,18.79,18.79,0.0,low->low,[],[],"[{""topic_names"": [""health_public""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,3a216d41-1889-463d-819a-6d5af4e32164,2018-07-10T20:05:00Z,low,low,7.56,7.56,0.0,low->low,[],"[""possible_ambiguity""]",[]
2026-03-02T12:00:00Z,0690685d-ed0e-43aa-a6eb-10e3a84b7d6e,2023-08-10T10:59:37Z,low,low,17.48,17.48,0.0,low->low,[],"[""possible_ambiguity""]","[{""topic_names"": [""violence""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,21adcbe4-6267-45aa-bcc3-1ab105fff708,2020-05-23T22:35:34Z,low,low,19.69,19.69,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,268173b4-eea8-49a0-a9e6-122d6ba24d60,2025-05-27T14:13:02Z,low,low,0.68,0.68,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,d51ed07f-abc2-4d9a-a693-25923dc835eb,2022-09-28T03:20:12Z,low,low,3.35,3.35,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,7ef28c7d-e041-4694-a29b-a717c3edb468,2025-02-28T03:50:43Z,low,low,0.92,0.92,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,c112e7ea-fd27-4587-a4f7-b0edbf7f00ca,2022-04-30T04:40:08Z,low,low,3.76,3.76,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,8c230c5c-dbc6-4a48-8ff7-232c6d09453f,2023-07-28T17:52:18Z,low,low,2.51,2.51,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,fdb7e43a-1a66-4436-a192-98cf9cf01b86,2015-06-04T00:24:39Z,low,low,16.0,16.0,0.0,low->low,[],[],"[{""topic_names"": [""legal""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,9d71328f-5a19-4ed1-8a50-f0059bd46ded,2017-07-23T09:17:45Z,low,low,16.53,16.53,0.0,low->low,[],[],"[{""topic_names"": [""politics""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,889ed15a-3847-4958-917e-8df684e89856,2016-08-15T16:51:28Z,low,medium,15.47,25.07,9.6,low->medium,"[""content moderation""]",[],"[{""topic_names"": [""online_safety""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,6a0caa2c-7b3a-4019-8058-b6dcaf49f4ee,2021-11-28T06:19:06Z,low,low,4.18,4.18,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,6cbb364f-7b6b-45af-bb32-cd7759a6aa20,2016-08-02T04:21:51Z,low,low,9.5,9.5,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,c96650a0-fa0b-427d-9099-52f8171514f6,2020-11-14T12:36:47Z,low,low,3.21,3.21,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,d209797e-6f6e-4a3f-b05d-8ee5446eae2e,2025-10-23T06:18:03Z,low,low,10.27,10.27,0.0,low->low,[],[],"[{""topic_names"": [""finance""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,3433af0f-a1a4-4b7e-a6e2-e7981de72121,2016-07-21T11:39:09Z,low,low,23.54,23.54,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,1421724c-135c-4143-adab-f5d2686b7aa2,2023-06-11T07:11:19Z,low,low,2.64,2.64,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,d6117418-3a5e-4eae-aef5-08c49b400feb,2024-12-04T21:17:54Z,low,low,8.16,8.16,0.0,low->low,[],[],"[{""topic_names"": [""health_public""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,902763c3-4c9f-4317-a049-d9de415841f8,2023-01-02T14:10:05Z,low,low,3.08,3.08,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,50406738-d013-4265-805e-b0330ced0b69,2015-07-05T03:41:01Z,low,low,23.0,23.0,0.0,low->low,[],[],"[{""topic_names"": [""politics""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,f2331f6c-83c9-4327-850e-323acdacd690,2022-08-25T16:37:01Z,low,low,3.44,3.44,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,ecc9282d-262f-4483-b217-b71b59172dc7,2016-04-12T21:27:17Z,low,low,15.81,15.81,0.0,low->low,[],[],"[{""topic_names"": [""legal""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,799f87f7-13a8-424f-bc26-803a937a1bf5,2015-06-10T16:10:00Z,low,low,20.0,20.0,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,67d1c487-06cc-4c59-831a-c4c0dc1e1da6,2018-02-01T05:09:27Z,low,low,15.0,15.0,0.0,low->low,[],[],"[{""topic_names"": [""health_public""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,791c47fd-6c7d-4a16-9584-96f016af330f,2020-01-18T16:16:42Z,low,low,14.04,14.04,0.0,low->low,[],"[""possible_ambiguity""]","[{""topic_names"": [""politics""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,c3e26e9e-dd8e-4678-b0fc-7f1f9a5ed433,2017-03-12T06:39:53Z,medium,medium,26.9,26.9,0.0,medium->medium,[],[],"[{""topic_names"": [""politics""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,b64cc2fc-8a41-442d-b197-8f527bd00afb,2024-10-25T11:37:52Z,low,low,7.27,16.87,9.6,low->low,"[""age verification""]",[],"[{""topic_names"": [""online_safety""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,6b012ba5-767e-431c-9e9f-844178d3a174,2023-06-20T09:31:09Z,low,low,2.62,2.62,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,22824385-d175-437e-bbee-6b2d92ad16be,2021-06-12T22:58:53Z,low,low,4.64,4.64,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,3bca185e-33b8-46b7-9382-6458cc51e557,2020-10-19T06:05:38Z,low,low,5.29,5.29,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,b36a6506-29de-4821-84b8-7ac8f1cb8e83,2023-07-06T12:31:41Z,low,low,21.57,21.57,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,f90322ce-c646-4e89-929c-30002264f0cb,2019-07-04T21:47:39Z,low,low,6.58,6.58,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,b164d86f-e935-41da-bbc0-d068c16b429a,2017-03-10T11:40:29Z,low,low,13.9,13.9,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,14e95486-2e0f-4955-b0f9-3075b29cf4a3,2019-11-23T06:24:21Z,low,low,13.19,13.19,0.0,low->low,[],[],"[{""topic_names"": [""drugs""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,b47df004-5911-4c1a-b82f-3302bb29edb8,2020-11-04T01:09:10Z,low,low,12.24,12.24,0.0,low->low,[],[],"[{""topic_names"": [""drugs""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,2cf4049b-6a79-468a-aab2-18ae2ed2f26c,2025-02-21T04:52:43Z,low,low,0.0,0.0,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,c2624266-2b11-4efc-86db-541ec27e9c1e,2021-02-20T12:47:26Z,low,low,19.95,19.95,0.0,low->low,[],"[""possible_ambiguity""]","[{""topic_names"": [""violence""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,585a4a94-8b6b-46df-b7b5-264179f34ba3,2018-08-22T16:01:35Z,low,low,22.45,22.45,0.0,low->low,[],[],"[{""topic_names"": [""finance""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,6b1b608e-5ddf-408d-9958-86a5b9bdfc00,2022-09-18T09:26:42Z,low,low,18.37,18.37,0.0,low->low,[],"[""possible_ambiguity""]","[{""topic_names"": [""violence""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,3995af12-2287-4de1-be73-4c814b7ec465,2021-11-30T08:51:27Z,low,low,9.17,9.17,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,c733cdbb-d694-403c-afbb-244db65a63fa,2015-11-11T06:48:51Z,low,low,10.0,10.0,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,5800f10e-26b4-4950-9bf7-10272d531eb9,2024-03-09T07:53:15Z,low,low,9.9,9.9,0.0,low->low,[],"[""possible_ambiguity""]","[{""topic_names"": [""politics""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,0751b967-4a4c-4121-a0cc-d72b1b1659d2,2021-04-11T05:38:08Z,low,low,4.81,4.81,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,20ec06fd-bc8c-4179-bde3-c29aeb4c7a99,2025-06-17T07:03:02Z,low,low,13.62,13.62,0.0,low->low,[],[],"[{""topic_names"": [""politics""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,bbb25a62-aa6e-4def-9772-4c871a588476,2020-10-14T21:11:33Z,low,low,10.3,10.3,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,1a300cce-0a61-4691-b0f5-536852c95255,2021-10-13T12:55:50Z,low,low,20.3,20.3,0.0,low->low,[],[],"[{""topic_names"": [""legal""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,9b0f3f08-d82b-498d-817b-acc9e733564a,2022-08-27T17:18:58Z,low,low,15.43,15.43,0.0,low->low,[],[],"[{""topic_names"": [""drugs""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,ce1200f0-70d9-4e5f-a0fb-d50196f9d287,2018-09-24T19:28:55Z,low,low,7.36,7.36,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,05ed583b-5dbc-4182-98d0-94c3dd76d5af,2016-02-14T13:29:18Z,low,low,9.97,9.97,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,cb73d39d-3ce7-40cc-9b62-0435d624904a,2017-09-16T05:18:10Z,low,low,15.38,15.38,0.0,low->low,[],[],"[{""topic_names"": [""health_public""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,9ffdd62c-c4dc-401d-89ef-cbd14921e5d4,2022-03-13T11:26:53Z,low,low,13.89,13.89,0.0,low->low,[],[],"[{""topic_names"": [""finance""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,48099ef8-4655-4d4c-ae14-027935e6d46b,2021-04-07T21:29:52Z,low,low,17.82,17.82,0.0,low->low,[],[],"[{""topic_names"": [""politics""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,168d8964-6f1e-44b5-9e1f-c3ac7bcad634,2019-01-23T03:25:47Z,low,low,16.03,16.03,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,ca0b8cf8-471b-4c78-a29a-fbb29d9de983,2021-12-12T15:57:54Z,low,low,8.14,8.14,0.0,low->low,[],[],"[{""topic_names"": [""online_safety""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,5927a685-482b-427b-8e20-08a26115128b,2021-02-24T05:37:16Z,low,low,10.94,10.94,0.0,low->low,[],[],"[{""topic_names"": [""legal""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,a8792957-ee51-44ef-b9f1-6e894cf6d6aa,2025-07-27T20:17:21Z,low,low,7.51,7.51,0.0,low->low,[],[],"[{""topic_names"": [""health_public""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,1622c023-236d-4665-92be-53dd35bd30dd,2020-02-17T23:16:08Z,low,low,10.96,10.96,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,cd3ef55a-6fb1-4cc9-9d69-06814d5d4637,2021-04-02T22:40:36Z,low,low,2.83,2.83,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,d806773a-1044-4e0e-bfe5-b4a4d98f4ee8,2022-06-25T14:11:07Z,low,low,14.6,14.6,0.0,low->low,[],[],"[{""topic_names"": [""legal""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,52221700-c258-412e-aedd-0925b39fb40f,2017-09-23T03:30:31Z,low,low,19.36,19.36,0.0,low->low,[],[],"[{""topic_names"": [""legal""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,5e2949c0-3944-4263-b534-a62cdd803bbf,2019-11-11T13:53:15Z,low,low,6.22,6.22,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,51b63168-4068-4d65-8a25-c9777d32f8a4,2025-04-17T09:00:34Z,low,low,9.79,9.79,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,6384033d-b145-4974-ab31-cd22f4922448,2024-04-15T19:28:16Z,low,low,8.79,8.79,0.0,low->low,[],[],"[{""topic_names"": [""health_public""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,dc467b27-9dc8-406e-a6f0-506bb9dc23e8,2025-06-06T11:20:43Z,low,low,16.65,16.65,0.0,low->low,[],[],"[{""topic_names"": [""legal""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,7c4c1985-4e05-47ef-93ee-ba590aa5d1b4,2021-03-07T12:52:59Z,low,low,19.9,19.9,0.0,low->low,[],"[""possible_ambiguity""]","[{""topic_names"": [""violence""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,a1783b77-7063-47ae-8305-6c2357c32e9e,2015-06-05T11:56:45Z,low,low,8.0,8.0,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,8a6aa6b0-f7b6-474e-ae59-d83d2ca0d183,2021-07-21T12:30:20Z,low,low,4.53,4.53,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,c138bdcb-ad62-4514-bae9-3c7ef64a8e37,2022-12-18T04:18:59Z,low,low,1.12,1.12,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,ecba9fd8-65d9-473a-857a-8ec3711db676,2025-12-09T09:53:31Z,low,low,0.15,0.15,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,23d73164-9c8e-4844-84bf-fe1d1c828b80,2024-05-21T00:32:51Z,low,low,9.7,9.7,0.0,low->low,[],[],"[{""topic_names"": [""politics""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,1214f57e-ebac-4822-aaf8-a7c0e0c28acd,2020-03-15T11:30:00Z,low,low,12.88,12.88,0.0,low->low,[],[],"[{""topic_names"": [""health_public""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,4313a161-1eb6-44c8-a98f-a11aeeac073e,2017-06-14T18:00:49Z,low,low,8.64,8.64,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,cac1bba4-d116-4808-8a8f-e201f51aa3a3,2019-11-12T09:15:00Z,low,low,4.22,4.22,0.0,low->low,[],"[""possible_sarcasm""]",[]
2026-03-02T12:00:00Z,00ed6e7c-d574-4acf-b900-7f4abeffc317,2016-02-13T03:14:42Z,low,low,20.97,20.97,0.0,low->low,[],[],"[{""topic_names"": [""legal""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,0d03acb9-e1e9-4cbd-9061-d40ac050ebaf,2023-03-20T21:57:05Z,low,low,2.87,2.87,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,9dc5e13b-cc29-4f20-ae4a-4fa975630694,2022-05-12T04:42:53Z,low,low,12.73,12.73,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,1b220146-b8a4-4a81-a01d-0c72f025db3e,2025-09-08T20:28:09Z,low,low,0.39,0.39,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,3da944f6-cdd1-403c-8d8e-270ef1bc5e02,2021-04-01T12:57:33Z,low,low,11.84,11.84,0.0,low->low,[],[],"[{""topic_names"": [""drugs""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,867509fc-fdec-4f7a-a78e-96c9b5b51b98,2016-07-01T14:52:50Z,low,low,9.59,9.59,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,26ab5576-e09f-4beb-863e-d8b858e82a76,2025-10-12T23:19:33Z,low,low,20.3,20.3,0.0,low->low,[],[],"[{""topic_names"": [""violence""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,77fdafa4-db6b-4aba-918e-f62020550ec5,2018-04-15T01:36:06Z,low,low,12.8,12.8,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,cb61b3c2-5d00-4f6a-a528-072f0d0eb39b,2015-06-29T21:48:42Z,low,low,15.0,15.0,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,52fb8f82-0a3e-40ac-aaa5-4052c3c088dd,2019-01-27T21:43:02Z,medium,medium,26.01,26.01,0.0,medium->medium,[],[],[]
2026-03-02T12:00:00Z,d9449d0b-0f24-4176-b89a-63dbb4d6800d,2018-05-03T18:22:00Z,low,low,12.75,12.75,0.0,low->low,[],"[""possible_quote""]",[]
2026-03-02T12:00:00Z,b47a6740-ee6f-477e-909f-6057c8e60f08,2024-07-23T00:12:15Z,low,low,0.0,0.0,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,02cd7306-d16b-47f9-882a-f92fc6a08499,2026-02-03T12:07:15Z,low,low,15.0,15.0,0.0,low->low,[],[],"[{""topic_names"": [""finance""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,cb1ae94d-485e-4fd2-8ae2-a1008e353c27,2023-08-03T13:58:32Z,low,low,8.5,18.1,9.6,low->low,"[""age verification""]",[],"[{""topic_names"": [""online_safety""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,d284254b-7daf-4390-a378-d69216ea754a,2023-05-05T10:11:24Z,low,low,6.75,6.75,0.0,low->low,[],[],"[{""topic_names"": [""online_safety""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,204b5dd3-9c7f-46ce-86a8-2270b225727c,2025-04-16T06:45:41Z,low,low,7.79,7.79,0.0,low->low,[],[],"[{""topic_names"": [""health_public""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,97464533-d351-4025-b5a9-9e3de4709c67,2021-11-30T10:57:16Z,low,low,4.17,4.17,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,4371f32b-1abd-4f99-8304-f3d29bf721a2,2022-02-23T16:20:35Z,low,low,3.94,3.94,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,cc42d291-84b5-458f-97cb-7080ab5830a6,2018-01-20T00:15:46Z,low,low,8.04,8.04,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,00439a99-dc04-4a8f-9961-909180699072,2025-09-30T11:16:42Z,low,low,4.34,4.34,0.0,low->low,[],[],"[{""topic_names"": [""online_safety""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,9cee763e-e27b-42b0-9bcf-48a17f1c1a51,2017-03-30T20:57:56Z,low,low,8.84,8.84,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,c5e1305b-1edb-453b-bb3b-0337aa41b552,2019-09-15T02:36:47Z,low,low,6.38,6.38,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,1c16eda8-1d54-4756-8858-a61d005f24a8,2023-12-19T06:06:34Z,low,low,2.12,2.12,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,5ede274e-556b-4afb-b91e-6df8a55fec84,2025-06-20T15:23:00Z,low,low,13.61,13.61,0.0,low->low,[],[],"[{""topic_names"": [""politics""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,9ab36d7b-3875-47dc-bfa7-43d35e7dda0b,2022-05-30T13:34:33Z,low,low,3.67,3.67,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,b5861022-4dcf-47ba-a986-6e2c4f1ef139,2018-07-11T05:32:46Z,low,low,14.56,14.56,0.0,low->low,[],[],"[{""topic_names"": [""health_public""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,b3ce07ca-9af2-43a5-84d0-7203aab0526b,2017-04-14T10:56:33Z,low,low,16.81,16.81,0.0,low->low,[],[],"[{""topic_names"": [""politics""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,b5847450-ef89-46ea-bea7-cc4278b8c39f,2017-09-30T19:56:18Z,low,low,8.34,8.34,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,15bdda15-152e-4167-9fc2-2118426e9f34,2019-03-29T11:08:24Z,low,low,11.85,11.85,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,7c08eb2c-c02e-4710-805e-5f5ec20c17b7,2016-11-09T17:02:54Z,low,low,19.23,19.23,0.0,low->low,[],[],"[{""topic_names"": [""finance""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,5d5fdefd-e041-405f-93b9-0e5c94f5a910,2021-07-08T02:21:46Z,low,low,4.57,4.57,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,72cefd95-9a96-4531-b89d-fd3aa17036da,2019-11-23T06:44:33Z,low,low,11.19,11.19,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,d05d6b01-cb8a-4d33-bf4c-77a95f627745,2020-10-12T21:52:09Z,low,low,16.3,16.3,0.0,low->low,[],[],"[{""topic_names"": [""legal""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,7f00519b-9e77-4d5c-986e-28c11b93b36f,2021-06-29T07:11:32Z,low,low,9.59,9.59,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,0909e31a-be92-4a1e-b35c-8246809c77ba,2019-08-23T23:03:50Z,low,low,18.44,18.44,0.0,low->low,[],[],"[{""topic_names"": [""health_public""], ""explanation"": ""Matched topic keywords from config.""}]"
2026-03-02T12:00:00Z,5eb73bdf-3a5f-4658-b191-7c8d2f078395,2022-05-25T12:53:39Z,low,low,3.69,3.69,0.0,low->low,[],[],[]
2026-03-02T12:00:00Z,f896d990-e563-4c2e-9292-64a2ec0b8eb0,2023-08-07T17:20:29Z,low,low,7.48,7.48,0.0,low->low,[],[],[]
